name,type,lat,lon,cuisine,source
Shift Rooftop Bar & Kitchen,restaurant,12.9469174,77.6992165,,OSM
Bella Ciao,restaurant,13.0963657,77.5288171,,OSM
Chai Point,cafe,12.9264285,77.5848661,coffee_shop,OSM
Sri Durga Tiffin,fast_food,13.0846426,77.559319,,OSM
Sri Basaveshwara Khanavali,fast_food,13.08368,77.5601426,,OSM
RR Dum Biriyani,cafe,12.9380357,77.7464481,,OSM
The Banaras Cafe,cafe,12.9286007,77.7397026,,OSM
Eat Raja,fast_food,13.0047381,77.5713234,,OSM
Squeez Juice Bar,fast_food,13.0118443,77.5552205,,OSM
Uncle Peter's Pancakes,fast_food,13.0118426,77.5551085,pancake,OSM
Franks,fast_food,13.0118434,77.5551823,hot_dog,OSM
Magnolia Bakery,cafe,13.0108881,77.5549465,,OSM
Chelvies Coffee Roastery,cafe,12.967796,77.6528464,,OSM
Fifty50,restaurant,12.9204941,77.6846205,,OSM
Serious Slice,restaurant,12.9885226,77.5940846,pizza,OSM
Bengaluru Cafe,fast_food,13.0067282,77.5710739,,OSM
Fervor,restaurant,13.0235762,77.6396372,,OSM
The Indian Eatery,restaurant,13.0190566,77.6515321,,OSM
Dhanalakshmi Tiffin Room,fast_food,12.9760006,77.6022895,,OSM
Open Door Coffee Co,cafe,13.0579231,77.6504167,,OSM
Cottage Loaf,cafe,13.054946,77.6537465,,OSM
Casa Napoli,restaurant,13.055743,77.6537355,italian,OSM
Udupi Nalapaka,restaurant,12.9314991,77.6861058,,OSM
Dalchini,restaurant,12.9315351,77.6859333,,OSM
Ramsetu,cafe,12.8690463,77.7664319,,OSM
Chai Resto,cafe,12.8613427,77.7757319,,OSM
Beijing Bites,fast_food,12.8750937,77.7666921,chinese,OSM
Subway,fast_food,12.8750955,77.7666217,sandwich,OSM
Koreyaah,restaurant,12.8747545,77.7664252,korean,OSM
Biggies Burger,fast_food,12.8747348,77.7665176,burger,OSM
Wall Of Waffles,fast_food,12.8747558,77.7665878,,OSM
Mani's Sum Biriyani,cafe,12.8747495,77.7666909,,OSM
Meltos,cafe,12.8747878,77.7666653,,OSM
Food Kasoot,cafe,12.8747166,77.7665391,,OSM
Mooch Mared,cafe,12.8747143,77.7664317,,OSM
Chai Point,cafe,12.8747854,77.766295,coffee_shop,OSM
Samosa Party,fast_food,12.8750784,77.7666602,,OSM
Shree Lakshmi Ganesha Cafe,fast_food,12.9720985,77.6155516,,OSM
The Punjab House,restaurant,13.0834891,77.4843629,,OSM
Paragon Quick Bites,fast_food,12.9751002,77.6025315,,OSM
The Chatpata Affair,fast_food,12.9753191,77.6025463,,OSM
Appam & Co. by Paragon,fast_food,12.975523,77.6023679,,OSM
Chalukya Samrat,restaurant,12.988547,77.5772027,,OSM
Kerala Pavilion,restaurant,12.9722075,77.6184168,,OSM
Desi Cuisine,cafe,12.9682577,77.749489,,OSM
Lemon Krust,cafe,12.9683746,77.7494848,,OSM
Mr. Philly's American Cheeseburgers,restaurant,12.9969004,77.6110877,burger,OSM
Sanky's Burger House,restaurant,13.016659,77.629651,burger,OSM
The High Joint,restaurant,12.9261467,77.6332737,burger,OSM
Simon Burgers,restaurant,13.0182719,77.6355845,burger,OSM
Smoke House Deli,restaurant,12.9099034,77.6857211,italian;burger,OSM
Jethro's,fast_food,13.0294122,77.6355935,burger,OSM
Original Burger Co.,fast_food,12.9337424,77.6186976,burger,OSM
Original Burger Co.,fast_food,12.9567925,77.7319108,burger,OSM
Original Burger Co.,fast_food,13.0216922,77.6400017,burger,OSM
Boss Burger,fast_food,12.9098354,77.685877,burger,OSM
Boss Burger,fast_food,12.9352844,77.6137299,burger,OSM
Boss Burger,fast_food,12.9893109,77.7284525,burger,OSM
Boss Burger,fast_food,12.9706283,77.647613,burger,OSM
Boss Burger,fast_food,12.971363,77.5983477,burger,OSM
Boss Burger,fast_food,13.0369782,77.5658376,burger,OSM
Nashville Fried Chicken,fast_food,12.8406628,77.6533457,burger,OSM
Nashville Fried Chicken,fast_food,12.929302,77.6948462,burger,OSM
Nashville Fried Chicken,fast_food,12.9653164,77.638073,burger,OSM
Nashville Fried Chicken,fast_food,12.9761667,77.6404999,burger,OSM
Big Guys: Wings & More,fast_food,12.8417011,77.6767428,burger;wings;chicken,OSM
Big Guys: Wings & More,fast_food,12.9013282,77.6757897,burger;wings;chicken,OSM
Big Guys: Wings & More,fast_food,12.9256478,77.6250965,burger;wings;chicken,OSM
Big Guys: Wings & More,fast_food,12.9608144,77.5119092,burger;wings;chicken,OSM
Big Guys: Wings & More,fast_food,13.021995,77.6399347,burger;wings;chicken,OSM
Big Guys: Wings & More,fast_food,13.0550698,77.6005716,burger;wings;chicken,OSM
Easy Bites by Empire,fast_food,12.8406576,77.6535383,burger,OSM
Easy Bites by Empire,fast_food,12.9271408,77.5479307,burger,OSM
Easy Bites by Empire,fast_food,12.9020393,77.5856761,burger,OSM
Easy Bites by Empire,fast_food,12.9347823,77.6158283,burger,OSM
Easy Bites by Empire,fast_food,12.9152164,77.635537,burger,OSM
Easy Bites by Empire,fast_food,12.9091794,77.6877574,burger,OSM
Easy Bites by Empire,fast_food,12.9895243,77.7149876,burger,OSM
Easy Bites by Empire,fast_food,12.9673079,77.6089561,burger,OSM
Easy Bites by Empire,fast_food,12.974724,77.6071951,burger,OSM
Easy Bites by Empire,fast_food,12.9996589,77.6161495,burger,OSM
Easy Bites by Empire,fast_food,13.0169602,77.5914291,burger,OSM
Easy Bites by Empire,fast_food,12.9753859,77.6027656,burger,OSM
Good Flippin' Burgers,fast_food,12.8401993,77.6533292,burger,OSM
Good Flippin' Burgers,fast_food,12.8934013,77.5862037,burger,OSM
Good Flippin' Burgers,fast_food,12.9344461,77.611403,burger,OSM
Good Flippin' Burgers,fast_food,12.9206451,77.6847474,burger,OSM
Good Flippin' Burgers,fast_food,12.9560768,77.7215733,burger,OSM
Good Flippin' Burgers,fast_food,13.0220312,77.6384962,burger,OSM
Good Flippin' Burgers,fast_food,13.0387034,77.5644089,burger,OSM
ARLOS,restaurant,12.9571107,77.7145245,american;burger,OSM
Snacks Corner,fast_food,12.970492,77.6065633,juice,OSM
Cafe Noir,restaurant,12.997768,77.6961552,french;burger,OSM
Cafe Noir,restaurant,13.0117166,77.5554144,french;burger,OSM
Zepto Cafe,cafe,12.9165301,77.6714059,,OSM
Madeena Fast Food,fast_food,12.9383901,77.7469296,,OSM
New Ambur Hot Biriyani,restaurant,12.9268509,77.6789349,,OSM
Udupi Brahmins Kitchen,restaurant,12.9579424,77.533767,regional,OSM
FS Kati Roll Junction,fast_food,12.983665,77.7520297,roll,OSM
Wow! Momo,fast_food,12.8614576,77.6609162,momo,OSM
Udupi Express,restaurant,13.0289671,77.5714346,regional;indian,OSM
Calcutta Victoria Chat House,fast_food,13.0010582,77.6618418,,OSM
Pooja Dosa Camp,fast_food,13.0010509,77.6620713,,OSM
Costa,cafe,12.9445779,77.6949987,coffee_shop,OSM
The Filter Coffee,fast_food,12.9446301,77.6949799,south_indian,OSM
California Burrito,restaurant,12.9444694,77.694929,mexican,OSM
Boba Bhai,fast_food,12.9444772,77.6950282,bubble_tea,OSM
The Real Pizza Company,restaurant,12.944468,77.6950778,pizza,OSM
Biggies Burgers,fast_food,12.944336,77.694819,burger,OSM
Krispy Kreme,fast_food,12.9444824,77.6948203,donut,OSM
Copper Chimney,restaurant,12.9445124,77.6950135,,OSM
Kizakaya,fast_food,12.9443021,77.6947841,japanese,OSM
Haldiram's,fast_food,12.9444563,77.6947828,indian,OSM
Meghana Foods,restaurant,12.9264207,77.5846605,,OSM
Pachu’s Rolls,fast_food,12.9744713,77.6075409,kebab,OSM
Dakshin Thindi,restaurant,12.9396495,77.5853022,,OSM
Third Wave Coffee Roasters,cafe,12.9859554,77.5509443,coffee_shop,OSM
Screws and Brews,cafe,13.0007892,77.5527658,,OSM
Dunkin',fast_food,12.9598092,77.7473442,donut;coffee_shop,OSM
Tea Cafe,cafe,13.0931177,77.5846984,,OSM
Sri Ganesh,restaurant,13.0023503,77.6611974,regional;indian,OSM
Krispy Kreme,fast_food,12.9268984,77.5864711,donut,OSM
Third Wave Coffee Roasters,cafe,12.9209967,77.5835395,coffee_shop,OSM
Subway,fast_food,12.9212294,77.5835301,sandwich,OSM
Smoor,cafe,12.9213666,77.5838533,,OSM
Uncle Peter's Pancakes,restaurant,12.920632,77.5835341,,OSM
Chikmagalur Estate Coffee,cafe,12.9252227,77.58467,,OSM
Kaapi Corner,cafe,12.9254083,77.5836059,,OSM
Karavali Kitchen,fast_food,12.9297191,77.5767555,,OSM
RR Dum Biriyani,fast_food,12.9390846,77.7406502,,OSM
Indira Canteen Ward 131,fast_food,12.9499098,77.5219642,south_indian,OSM
Shahi Tandoor,fast_food,12.9546874,77.5821725,,OSM
Mithai Ghar,fast_food,12.9548787,77.5819959,,OSM
Paul,restaurant,13.011695,77.5553974,french,OSM
Si Nonna's,restaurant,12.9854431,77.7489022,pizza,OSM
Si Nonna's,restaurant,12.9805101,77.6410277,pizza,OSM
Benji Coffee,cafe,13.0009541,77.5696999,coffee_shop,OSM
Kuuraku,restaurant,12.9894253,77.7277667,japanese,OSM
Amintiri,cafe,12.9117328,77.6444626,,OSM
Smash Guys,restaurant,12.9703064,77.6390491,burger,OSM
Fuku Coffee Commune,cafe,13.021972,77.6378266,coffee_shop,OSM
Mainland China,restaurant,13.0255229,77.6391637,,OSM
Taco Bell,fast_food,13.0234006,77.6370441,tex-mex,OSM
Kaliyodam The Restaurant,restaurant,13.0704713,77.651709,indian,OSM
Go Pizza,fast_food,12.9369817,77.7028951,pizza,OSM
Pizza Hut,restaurant,12.9381641,77.6991403,pizza,OSM
Lassi Cream,fast_food,12.9956247,77.6082206,juice,OSM
Alienkind,fast_food,12.9158891,77.6491802,,OSM
Hachi by Tenya,restaurant,12.982368,77.7087588,japanese,OSM
Om Sri Biryani Point,restaurant,12.9269376,77.5737205,indian;fish;regional;kebab;chicken;noodle;curry;local,OSM
Krok Burgers,restaurant,12.9728006,77.6067987,burger,OSM
Sri Guntu Ruchulu,restaurant,12.9546922,77.700256,andhra,OSM
Street Chai,cafe,12.9731349,77.7505326,coffee_shop;tea,OSM
Unknown,fast_food,13.019736,77.6475142,,OSM
Cafe Zero,restaurant,13.1005968,77.5698876,,OSM
Udupi Vibhava,restaurant,12.9656707,77.7491354,,OSM
Pachu’s Rolls,fast_food,12.9734924,77.6078365,kebab,OSM
The Stage Cafe,cafe,13.0275443,77.5770193,coffee_shop,OSM
Domino's,fast_food,12.9591418,77.7196702,pizza,OSM
Unknown,restaurant,13.0676759,77.5927458,chinese;indian,OSM
Lassi Corner,fast_food,12.9428271,77.7471759,juice;coffee_shop;bubble_tea;burger;pasta;ice_cream;momo;roll;sandwich,OSM
Ambur Hot Dum Biriyani,restaurant,12.9420744,77.7472195,,OSM
Sri Ashok Hotel,restaurant,12.9371702,77.7487965,,OSM
Subway,fast_food,12.936225,77.7447978,sandwich,OSM
Udupi Grand,restaurant,12.928802,77.7394116,,OSM
Domino's,fast_food,12.9286393,77.7392563,pizza,OSM
Lassi Centre,fast_food,13.0021742,77.6598831,juice,OSM
Puneri Amrutalaya,cafe,12.9182664,77.631985,,OSM
Mitahi Mahal,restaurant,12.988073,77.7338527,,OSM
Sri Udupi Food Hub,restaurant,12.9838519,77.7514636,indian,OSM
Swirl,fast_food,12.9836831,77.7519769,,OSM
Chai Makhani,cafe,12.9836774,77.7520031,tea,OSM
SLV Hotel A1 Hot Dum-Biriyani,restaurant,12.9396843,77.7473374,,OSM
Cafe Amudham,cafe,12.9219531,77.665313,indian,OSM
Pizza Galleria,fast_food,12.9222235,77.665221,pizza,OSM
Happy Endings,cafe,12.9273175,77.6690879,,OSM
A2B,restaurant,12.9274757,77.6717511,,OSM
Chaayos,cafe,12.9273544,77.6705606,tea,OSM
Piro,cafe,12.9088782,77.6461122,,OSM
Paratha Plaza,fast_food,12.9088196,77.6467976,,OSM
The Snug Cuppa,cafe,12.9081116,77.6486571,,OSM
Chaiwai,fast_food,12.960262,77.7200497,juice,OSM
Sinchana Food Court,restaurant,12.9787167,77.7112515,,OSM
The Chef,cafe,12.9792441,77.7125699,,OSM
Chai Venue,fast_food,12.9791045,77.7125282,juice,OSM
Sannidhi Grand,restaurant,13.009385,77.538382,,OSM
Malgudi Parampare Cafe,cafe,12.8599685,77.5423745,,OSM
Authentic Bengaluru Cafe,cafe,12.8600663,77.5424132,,OSM
Paarus Kitchen,restaurant,12.8600681,77.5424865,,OSM
Cuisinova,restaurant,12.8599702,77.5424744,,OSM
Dash of Delish,fast_food,12.8600671,77.5424548,,OSM
Downtown Diner,restaurant,12.9730015,77.6086779,american,OSM
Delhi Restaurant,restaurant,12.9871889,77.7389659,,OSM
Lassi Corner,fast_food,12.9711899,77.7503329,,OSM
Bhangarpet Snacks Point,fast_food,12.9710885,77.7503176,chaat,OSM
Unknown,fast_food,12.9710748,77.7503726,juice,OSM
Mothi Dauran,fast_food,12.9697484,77.750104,chaat,OSM
Kerala Home Kitchen,restaurant,12.9692162,77.7501638,kerala;indian;regional;south_indian,OSM
Luscious,restaurant,12.9692513,77.6003167,,OSM
Kohinoor,restaurant,12.9692682,77.6001826,,OSM
4/1 Kitchen,restaurant,12.9692944,77.6000431,,OSM
Sendhoor Coffee,restaurant,13.0047453,77.6599498,indian;regional,OSM
Tronic Rolls,fast_food,12.9711634,77.6343582,,OSM
TruBrew Cafe,cafe,12.9693345,77.6358435,,OSM
The Estate Deli,cafe,12.9694713,77.6358339,,OSM
Cafe 363 x Neu Leaves,cafe,12.9663035,77.5090733,,OSM
Starbucks,cafe,12.9660814,77.5093295,coffee_shop,OSM
AIT Canteen,fast_food,12.9645993,77.5052176,,OSM
Sri Vasavi Cafe,restaurant,12.8756037,77.5688495,,OSM
Bhangarpet Chats,fast_food,12.9401556,77.7468434,,OSM
Darjeeling Dotma Fast Food,fast_food,12.9682653,77.749887,momos,OSM
Mathas Coffee,cafe,12.9428023,77.5854728,,OSM
Indira Canteen,fast_food,12.9434469,77.5830527,south_indian,OSM
Umesh Dosa Point,fast_food,12.9394849,77.5839119,,OSM
Chaayos,cafe,12.9322974,77.7456583,tea,OSM
Happins,fast_food,12.9753446,77.7459687,,OSM
Telugu Aromas,restaurant,12.9830582,77.7471656,,OSM
La Pino's,fast_food,12.9830726,77.7471375,pizza,OSM
Katana,restaurant,12.9688089,77.6359519,japanese,OSM
Louis Burger,restaurant,12.965292,77.6380121,,OSM
Brott,cafe,12.9648993,77.6392134,,OSM
Whisk And Thyme,restaurant,12.9853165,77.7493239,,OSM
Udupi Gokula,restaurant,12.929764,77.6851805,,OSM
Suto Cafe,cafe,12.839419,77.6473888,,OSM
Cafe Amudham,cafe,12.9403289,77.5798713,,OSM
Udupi Gokula,restaurant,13.004333,77.7173767,,OSM
Subway,fast_food,13.0045856,77.7175488,sandwich,OSM
Pizza Hut,restaurant,13.0045897,77.7176126,pizza,OSM
The Coffee Brewery,cafe,13.004567,77.7176657,coffee_shop,OSM
Manyata,restaurant,13.0196646,77.6550064,,OSM
SLV Hotel,restaurant,12.9402511,77.7475086,,OSM
The Rogue Elephant Cafe,cafe,12.9833134,77.611239,,OSM
Kalmane Koffees,cafe,12.9921228,77.5703135,,OSM
Kalmane Koffees,cafe,12.9701145,77.6093423,,OSM
EtoH Rooftop Restaurant,restaurant,12.8360295,77.6650625,,OSM
Vida Brazilian Cafe,cafe,13.0292834,77.6328787,,OSM
Jolly Johnny's Bar,restaurant,12.9673961,77.7148172,,OSM
Moai,restaurant,12.9249841,77.5839479,,OSM
Curry Central,restaurant,13.0274933,77.5773905,,OSM
The Coffee Theatre,cafe,12.9702451,77.6393656,,OSM
Silver Spicy Hut,restaurant,13.1031736,77.6595426,,OSM
Venn,restaurant,13.0220219,77.6399329,,OSM
Pepper n' Pods,restaurant,12.8418927,77.647706,,OSM
The Sherugars Kitchen,restaurant,13.0988397,77.5852722,,OSM
Zenforest,cafe,13.0571759,77.5887121,coffee_shop,OSM
Tango,restaurant,12.9726668,77.6999433,,OSM
Garci,restaurant,12.9282787,77.576614,,OSM
Svarasa,restaurant,12.9864023,77.5953117,indian,OSM
154 Breakfast Club,restaurant,12.9112491,77.5133944,,OSM
Mad Doh Sourdough Pizzeria,restaurant,12.9848898,77.7506397,pizza,OSM
The Junk Free Cafe,cafe,12.9918797,77.7026349,,OSM
Dolphins Bar and Kitchen 1977,restaurant,13.0927605,77.5937399,,OSM
Coffee Brewery,cafe,12.9226136,77.5601654,coffee_shop,OSM
Sharief Bhai,fast_food,13.0629163,77.6492482,,OSM
Kalpaney,restaurant,12.906053,77.5897421,,OSM
Beyondburg Inc.,restaurant,12.971535,77.6008451,burger,OSM
Blue Tokai Coffee Roasters,cafe,12.9851759,77.7497399,coffee_shop,OSM
Si Nonna's,restaurant,13.0233978,77.6431482,pizza,OSM
Si Nonna's,restaurant,13.0276135,77.5717753,pizza,OSM
Si Nonna's,restaurant,12.9368179,77.6148469,pizza,OSM
Si Nonna's,restaurant,12.9155838,77.6324992,pizza,OSM
Brik Oven,restaurant,12.9136422,77.644891,pizza,OSM
Riko,restaurant,12.9716906,77.5960708,peruvian,OSM
Yan Yan,restaurant,12.9672746,77.6018938,chinese,OSM
Harvest Salad Co,fast_food,12.8440684,77.679462,,OSM
Maiz Mexican Kitchen,fast_food,12.8440135,77.6793587,mexican,OSM
Harvest Salad Co,fast_food,13.0501668,77.5974025,,OSM
Maiz Mexican Kitchen,fast_food,13.0502165,77.5974052,mexican,OSM
Maiz Mexican Kitchen,fast_food,13.0298014,77.634702,mexican,OSM
Maiz Mexican Kitchen,fast_food,12.970613,77.6446885,mexican,OSM
Maiz Mexican Kitchen,fast_food,12.9373878,77.7025907,mexican,OSM
Maiz Mexican Kitchen,fast_food,12.9059798,77.6440608,mexican,OSM
Maiz Mexican Kitchen,fast_food,12.9262697,77.5609271,mexican,OSM
Harvest Salad Co,fast_food,12.9263233,77.5609392,,OSM
Harvest Salad Co,fast_food,12.9060203,77.6440568,,OSM
Harvest Salad Co,fast_food,12.9374597,77.7026162,,OSM
Harvest Salad Cafe,fast_food,12.9706111,77.6447314,,OSM
Harvest Salad Co,fast_food,13.0298262,77.6347261,,OSM
Harvest Salad Cafe,fast_food,12.9849929,77.7503729,,OSM
Maiz Mexican Kitchen,fast_food,12.9850883,77.7500591,mexican,OSM
ASF - Ancient Stone Flames,restaurant,12.9512351,77.6993442,barbecue,OSM
ASF - Ancient Stone Flames,restaurant,13.0255067,77.6392248,barbecue,OSM
Isobel Coffee House,cafe,12.9685475,77.5964624,,OSM
Piro,cafe,12.9091354,77.6463649,coffee_shop,OSM
The Food Factory,restaurant,13.079106,77.5924753,,OSM
The Fisherman's Wharf,restaurant,13.0788957,77.5924578,,OSM
The Indian Saga,restaurant,13.0286575,77.7078921,,OSM
Tommy's,restaurant,12.9589691,77.6613128,,OSM
La Grace,cafe,12.9346469,77.6139987,coffee_shop,OSM
Burma Burma,restaurant,12.9201458,77.6848546,burmese,OSM
Tuk Tuk Thai,restaurant,12.906051,77.5825477,,OSM
Si Nonna's Pizza,fast_food,12.9845946,77.7512785,pizza,OSM
Desi Masala,fast_food,12.9281585,77.5838211,indian,OSM
Family Kitchen,restaurant,12.9844171,77.7497141,,OSM
Pepe's Pizza,fast_food,12.9844548,77.7495405,pizza,OSM
Mani's Dum Biriyani,restaurant,12.9844717,77.7495433,,OSM
The Heaven Mandi,restaurant,12.9847043,77.748794,,OSM
House Of Desserts,restaurant,12.984719,77.7488832,,OSM
Smoky Dock,restaurant,12.9847782,77.7488158,,OSM
Donne Biriyani Palace,restaurant,12.9846806,77.748896,,OSM
Laffah,restaurant,12.9846111,77.7491282,,OSM
Family Kitchen,cafe,12.9844954,77.7496757,,OSM
Star Biriyani,restaurant,12.9845057,77.7493875,,OSM
The Green Door Coffee House,cafe,12.983093,77.5967084,,OSM
The Green Door Coffee House,cafe,12.9572298,77.5943978,,OSM
Udupi Gokula,restaurant,13.0239115,77.6944408,,OSM
Brew La Paix,cafe,13.0226898,77.6393218,,OSM
Belly Laugh Bistro,cafe,13.1226429,77.6016739,,OSM
Baan Phad Thai,restaurant,12.9698478,77.6377114,thai,OSM
Mr Bakes Cafe,cafe,12.9716615,77.7055735,,OSM
Teaday,cafe,12.9713945,77.7063241,,OSM
Dolci,cafe,13.0337518,77.5689442,,OSM
Taco Bell,fast_food,13.0320546,77.5698106,tex-mex,OSM
Pizza Brew House,fast_food,13.0299092,77.5705804,,OSM
BurgerMan,restaurant,13.0298987,77.5709049,,OSM
The Belgian Waffle,fast_food,13.0292971,77.5708131,,OSM
Daak 64,restaurant,13.1264703,77.5663827,,OSM
Nidhaana,cafe,13.1267818,77.5665289,,OSM
Pizza Hut,restaurant,13.0086507,77.7588002,pizza,OSM
Olive Cafe,cafe,12.9333407,77.6149591,,OSM
Bhatti N Beyond,fast_food,12.9641368,77.7143922,,OSM
Chai Point,cafe,12.9641723,77.7124942,coffee_shop,OSM
Hyderabad Irani Hub,fast_food,12.9418706,77.7472586,chaat,OSM
Subway,fast_food,13.0277326,77.5716918,sandwich,OSM
Sri Balaji Bhavan,restaurant,12.8393679,77.6507683,,OSM
Glen's Bakehouse,cafe,13.0747566,77.6517814,,OSM
Bathinda Junction,restaurant,12.9690741,77.6481302,,OSM
Varthur Kebab Center,fast_food,12.9418547,77.7472581,chicken;kebab,OSM
Starbucks,cafe,12.9569784,77.7319307,coffee_shop,OSM
Starbucks,cafe,12.936848,77.6890633,coffee_shop,OSM
Starbucks,cafe,12.9162412,77.5925774,coffee_shop,OSM
Starbucks,cafe,12.8915803,77.5974736,coffee_shop,OSM
Starbucks,cafe,12.9075889,77.6012716,coffee_shop,OSM
Starbucks,cafe,12.8880139,77.5631493,coffee_shop,OSM
Starbucks,cafe,12.978323,77.644993,coffee_shop,OSM
Starbucks,cafe,12.9279907,77.6918155,coffee_shop,OSM
Chai Point,cafe,13.0153771,77.7021292,coffee_shop,OSM
Starbucks,cafe,13.0152255,77.7018342,coffee_shop,OSM
Starbucks,cafe,13.0207254,77.593135,coffee_shop,OSM
Starbucks,cafe,12.9698603,77.6098791,coffee_shop,OSM
Starbucks,cafe,12.9913578,77.5711154,coffee_shop,OSM
Aroma Restaurant,restaurant,12.9252983,77.6745172,,OSM
Malabar Kitchen,restaurant,12.9259883,77.6759119,,OSM
Kolkata Daily Food Restaurant,fast_food,12.9210217,77.6652526,,OSM
Leon's Burgers & Wings,restaurant,12.9242936,77.6737685,burger,OSM
Burger King,fast_food,12.925896,77.6757537,burger,OSM
Tribal Brew Coffee,cafe,12.974669,77.6058786,coffee_shop,OSM
Coffee Naa Tea Naa,cafe,12.9216656,77.5808654,,OSM
Advaita,restaurant,12.9508138,77.7156575,,OSM
Kalinga,fast_food,12.9507765,77.7154034,,OSM
happen blr,cafe,12.9119746,77.609868,coffee_shop,OSM
Aarell Cafe,cafe,12.9204248,77.5896784,,OSM
The Anjanadri Cafe,cafe,12.9196735,77.6110805,,OSM
Thata Tea,cafe,12.9196668,77.6111457,,OSM
Shiva's Mess,restaurant,12.9196623,77.6113209,,OSM
Sri Gajana Fruit Juice Center,fast_food,12.919654,77.6114829,juice,OSM
Ambur Hot Sum Biryani,restaurant,12.9196523,77.6115636,,OSM
Udupi Sagar,restaurant,12.9196021,77.6130587,,OSM
Sanju's Kitchen,restaurant,12.919519,77.6142831,,OSM
JK Lasso And Juice Center,fast_food,12.9180198,77.6143295,juice,OSM
Si Nonna's,restaurant,13.083084,77.6436651,pizza,OSM
Via Milano,restaurant,12.9008254,77.7111061,italian,OSM
Kokoro,fast_food,12.9754863,77.6020001,japanese,OSM
Kamati Vanta,restaurant,13.0931115,77.5845917,regional,OSM
Mr. Professor,fast_food,12.9528921,77.7180152,indian,OSM
Chai 365,fast_food,12.953493,77.7180598,juice,OSM
Cafe Kempu,cafe,13.0579781,77.6476899,,OSM
Theo Cafe,cafe,13.0543354,77.6450764,,OSM
Cafe de Verde,cafe,12.940859,77.6234175,,OSM
Cafe Coffee Day,cafe,13.059645,77.5877546,coffee_shop,OSM
Thirtha,restaurant,12.9866522,77.5950672,,OSM
Hunaan,restaurant,12.9695571,77.6358305,,OSM
Mudde Saar,restaurant,12.9675813,77.6544647,south_indian,OSM
